query_id,treatment_id,parent_node,Async Capable,Parallel Aware,Node Type,Sort Key,Plan Rows,Output,Parent Relationship,Sort Method,Sort Space Type,left_child_input_rows,right_child_input_actual_rows,right_child_input_rows,input_rows,output_rows,execution_time,Actual Loops,Shared Read Blocks,Self Shared Read Blocks,Self Shared Hit Blocks,Temp Read Blocks,Temp Written Blocks,execution_log_time,shared_read_blocks_log,run_id,dbname,data_folder_name
27155,0,Aggregate,False,False,Sort,['(lower(posts.title))'],1530585,['(lower(title))'],Outer,external merge,Disk,1530585,0.0,0.0,1527295.0,1527295,2383.5744285714286,1.0,60169.0,0.0,3.0,82543.0,87275.0,3.3774108824056195,4.779380011491656,0,mathso,ce_mathso
27155,6,0,False,False,Sort,['(count(*)) DESC'],372189,"['(lower(title))', '(count(*))']",0,quicksort,Memory,372189,0.0,0.0,278.0,278,0.24557142857150077,1.0,60169.0,0.0,3.0,16560.0,26456.0,0.09536863764929726,4.779380011491656,0,mathso,ce_mathso
27163,0,WindowAgg,False,False,Sort,['users.reputation DESC'],38178,"['reputation', 'id']",Outer,external merge,Disk,38178,0.0,0.0,1098.0,1098,1.4849999999999923,1.0,22739.0,0.0,3.0,3.0,3.0,0.3953263930693496,4.356790460351716,0,mathso,ce_mathso
27163,6,WindowAgg,False,False,Sort,['users.reputation DESC'],38178,"['reputation', 'id']",Outer,quicksort,Memory,38178,0.0,0.0,1098.0,1098,0.5136666666666656,1.0,22739.0,0.0,3.0,0.0,0.0,0.1800302471813039,4.356790460351716,0,mathso,ce_mathso
27230,0,Aggregate,False,False,Sort,['users.id'],11943522,"['users.id', 'votes.votetypeid', 'posts.posttypeid']",Outer,external merge,Disk,11943522,0.0,0.0,10136615.0,10136615,7849.791714285714,1.0,162554.0,0.0,3.0,263476.0,275281.0,3.8949134554468823,5.2110003324234295,0,mathso,ce_mathso
27230,6,0,False,False,Sort,['users.id'],952172,"['users.id', '(sum(CASE WHEN (votes.votetypeid = 2) THEN 1 ELSE NULL::integer END))', '(sum(CASE WHEN ((votes.votetypeid = 2) AND (posts.posttypeid = 1)) THEN 1 ELSE NULL::integer END))', '(sum(CASE WHEN ((votes.votetypeid = 2) AND (posts.posttypeid = 2)) THEN 1 ELSE NULL::integer END))']",0,quicksort,Memory,952172,0.0,0.0,294818.0,294818,136.76300000000006,1.0,162554.0,0.0,3.0,41946.0,41946.0,2.1391325916390476,5.2110003324234295,0,mathso,ce_mathso
27366,0,Aggregate,False,False,Sort,['badges.userid'],2003277,['userid'],Outer,external merge,Disk,2003277,0.0,0.0,2003277.0,2003277,1367.5441428571428,1.0,14248.0,0.0,3.0,19293.0,21458.0,3.1362588102884046,4.15378438646937,0,mathso,ce_mathso
27366,0,Limit,False,False,Sort,['(count(*)) DESC'],106539,"['userid', '(count(*))']",Outer,top-N heapsort,Memory,106539,0.0,0.0,477271.0,20,57.55228571428578,1.0,14248.0,0.0,3.0,19293.0,21458.0,1.7675438533575827,4.15378438646937,0,mathso,ce_mathso
27366,6,Limit,False,False,Sort,['(count(*)) DESC'],106539,"['userid', '(count(*))']",Outer,top-N heapsort,Memory,106539,0.0,0.0,477271.0,20,57.442714285714274,1.0,14248.0,0.0,3.0,398.0,749.0,1.7667303778976766,4.15378438646937,0,mathso,ce_mathso
27379,0,Aggregate,False,False,Sort,['comments.userid'],6307060,['comments.userid'],Outer,external merge,Disk,6307060,0.0,0.0,6313974.0,6313974,4279.341428571429,1.0,177043.0,0.0,0.0,69668.0,76120.0,3.631478412618419,5.248081213155437,0,mathso,ce_mathso
27379,0,Aggregate,False,False,Sort,['posthistory.userid'],9748710,['posthistory.userid'],Outer,external merge,Disk,9748710,0.0,0.0,9748416.0,9748416,6957.293428571429,1.0,684968.0,0.0,0.0,113844.0,123596.0,3.8425027388298565,5.835670916844851,0,mathso,ce_mathso
27379,0,Aggregate,False,False,Sort,['votes.userid'],1165868,['votes.userid'],Outer,external merge,Disk,1165868,0.0,0.0,1167237.0,1167237,731.8614285714285,1.0,79646.0,0.0,0.0,10451.0,11684.0,2.865021864823946,4.901169422221485,0,mathso,ce_mathso
27379,0,Limit,False,False,Sort,['(sum((count(*)))) DESC'],200,"['posthistory.userid', '(sum((count(*))))']",Outer,top-N heapsort,Memory,200,0.0,0.0,376984.0,20,58.732285714285226,1.0,941657.0,0.0,3.0,193963.0,211400.0,1.7762091337678025,5.973893200370842,0,mathso,ce_mathso
27379,6,Aggregate,False,False,Sort,['posthistory.userid'],45407,"['posthistory.userid', '(count(*))']",Outer,quicksort,Memory,45407,0.0,0.0,661175.0,661175,271.6821428571428,1.0,941657.0,0.0,3.0,0.0,0.0,2.435656698218365,5.973893200370842,0,mathso,ce_mathso
27379,6,Limit,False,False,Sort,['(sum((count(*)))) DESC'],200,"['posthistory.userid', '(sum((count(*))))']",Outer,top-N heapsort,Memory,200,0.0,0.0,376984.0,20,63.83171428571378,1.0,941657.0,0.0,3.0,0.0,0.0,1.8117875054064312,5.973893200370842,0,mathso,ce_mathso
27689,0,0,False,False,Sort,['users.views DESC'],19620,"['displayname', 'views', 'creationdate', 'reputation']",0,external merge,Disk,19620,0.0,0.0,19793.0,19793,19.192999999999994,1.0,22739.0,0.0,3.0,256.0,293.0,1.3052008452764081,4.356790460351716,0,mathso,ce_mathso
27689,6,0,False,False,Sort,['users.views DESC'],19620,"['displayname', 'views', 'creationdate', 'reputation']",0,quicksort,Memory,19620,0.0,0.0,19793.0,19793,8.474000000000009,1.0,22739.0,0.0,3.0,0.0,0.0,0.9765333803919383,4.356790460351716,0,mathso,ce_mathso
